Date,Price,Open,High,Low,Vol.,Change %,Prev_Price,Price_Change,7_day_avg,30_day_avg
2018-08-27,1211.2,1209.2,1214.0,1204.5,3450.0,0.22,1208.6,2.6000000000001364,1196.185714285714,1212.3899999999999
2018-08-28,1209.5,1212.8,1215.7,1201.0,20280.0,-0.14,1211.2,-1.7000000000000455,1200.4285714285713,1211.7099999999998
2018-08-29,1206.5,1202.2,1208.8,1202.2,10900.0,-0.25,1209.5,-3.0,1202.7571428571428,1210.9099999999999
2018-08-30,1202.5,1202.5,1202.5,1202.5,288070.0,-0.33,1206.5,-4.0,1203.7571428571428,1210.11
2018-08-31,1204.1,1202.7,1205.3,1202.7,265110.0,0.13,1202.5,1.599999999999909,1204.5285714285715,1209.1266666666668
2018-09-03,1199.1,1207.0,1207.6,1195.1,421470.0,-0.42,1204.1,-5.0,1205.9285714285713,1208.1633333333334
2018-09-04,1196.6,1201.8,1204.8,1193.3,60.0,-0.21,1199.1,-2.5,1204.2142857142858,1207.1100000000001
2018-09-05,1198.8,1196.1,1200.7,1196.1,20.0,0.18,1196.6,2.2000000000000455,1202.4428571428568,1205.9199999999998
2018-09-06,1201.7,1207.6,1209.0,1203.5,10.0,0.24,1198.8,2.900000000000091,1201.3285714285714,1205.0233333333333
2018-09-07,1197.8,1202.8,1203.7,1200.0,10.0,-0.32,1201.7,-3.900000000000091,1200.0857142857142,1204.0666666666664
2018-09-10,1197.2,1198.8,1199.6,1194.7,20.0,-0.05,1197.8,-0.599999999999909,1199.3285714285714,1203.0933333333335
2018-09-11,1199.5,1198.7,1198.9,1190.1,20.0,0.19,1197.2,2.2999999999999545,1198.6714285714286,1202.1266666666668
2018-09-12,1208.2,1198.9,1210.9,1197.9,40.0,0.73,1199.5,8.700000000000045,1199.9714285714285,1201.6533333333332
2018-09-13,1205.5,1208.9,1213.3,1202.5,90.0,-0.22,1208.2,-2.7000000000000455,1201.2428571428572,1201.34
2018-09-14,1198.6,1204.2,1209.7,1195.8,120.0,-0.57,1205.5,-6.900000000000091,1201.2142857142858,1200.6899999999998
2018-09-17,1203.4,1198.5,1207.0,1195.6,50.0,0.4,1198.6,4.800000000000182,1201.457142857143,1200.3833333333334
2018-09-18,1200.7,1202.8,1204.5,1199.6,40.0,-0.22,1203.4,-2.7000000000000455,1201.8714285714286,1199.9633333333334
2018-09-19,1206.1,1201.5,1208.5,1201.0,120.0,0.45,1200.7,5.399999999999864,1203.142857142857,1199.6266666666668
2018-09-20,1208.9,1206.4,1210.5,1203.5,90.0,0.23,1206.1,2.800000000000182,1204.4857142857143,1199.4199999999998
2018-09-21,1198.6,1209.7,1212.1,1194.2,390.0,-0.85,1208.9,-10.300000000000182,1203.1142857142856,1198.9
2018-09-24,1201.7,1201.2,1205.0,1196.2,180.0,0.26,1198.6,3.1000000000001364,1202.5714285714287,1199.15
2018-09-25,1202.5,1200.2,1204.6,1198.9,130.0,0.07,1201.7,0.7999999999999545,1203.1285714285714,1199.3633333333332
2018-09-26,1196.9,1203.0,1203.9,1193.0,440.0,-0.47,1202.5,-5.599999999999909,1202.2,1199.9099999999999
2018-09-27,1187.4,1198.9,1202.6,1185.6,351050.0,-0.79,1196.9,-9.5,1200.3,1200.1699999999998
2018-09-28,1196.2,1186.8,1198.0,1184.3,307820.0,0.74,1187.4,8.799999999999955,1198.8857142857144,1200.7166666666667
2018-10-01,1191.7,1196.1,1196.5,1188.1,220510.0,-0.38,1196.2,-4.5,1196.4285714285713,1200.7666666666667
2018-10-02,1207.0,1192.7,1212.3,1192.2,365320.0,1.28,1191.7,15.299999999999955,1197.6285714285714,1201.15
2018-10-03,1202.9,1207.0,1212.3,1200.4,255070.0,-0.34,1207.0,-4.099999999999909,1197.8,1201.2900000000002
2018-10-04,1201.6,1201.4,1210.7,1199.6,290840.0,-0.11,1202.9,-1.300000000000182,1197.6714285714286,1201.7
2018-10-05,1205.6,1203.7,1209.8,1200.9,255480.0,0.33,1201.6,4.0,1198.9142857142856,1201.6
2018-10-08,1188.6,1206.7,1208.0,1186.0,320100.0,-1.41,1205.6,-17.0,1199.0857142857144,1200.8466666666668
2018-10-09,1191.5,1192.2,1195.8,1186.6,243860.0,0.24,1188.6,2.900000000000091,1198.4142857142856,1200.2466666666667
2018-10-10,1193.4,1192.7,1198.6,1188.5,248560.0,0.16,1191.5,1.900000000000091,1198.6571428571428,1199.8100000000002
2018-10-11,1227.6,1197.9,1230.0,1194.7,531780.0,2.87,1193.4,34.19999999999982,1201.6,1200.6466666666668
2018-10-12,1222.0,1227.7,1228.1,1219.3,318230.0,-0.46,1227.6,-5.599999999999909,1204.3285714285714,1201.2433333333333
2018-10-15,1230.3,1221.2,1236.9,1220.4,291570.0,0.68,1222.0,8.299999999999955,1208.4285714285713,1202.2833333333333
2018-10-16,1231.0,1230.5,1235.9,1226.3,242420.0,0.06,1230.3,0.7000000000000455,1212.0571428571427,1203.43
2018-10-17,1227.4,1228.0,1232.9,1223.7,235330.0,-0.29,1231.0,-3.599999999999909,1217.6000000000001,1204.3833333333334
2018-10-18,1230.1,1225.5,1233.6,1221.7,243110.0,0.22,1227.4,2.699999999999818,1223.1142857142856,1205.3300000000002
2018-10-19,1228.7,1228.6,1234.1,1226.2,191800.0,-0.11,1230.1,-1.3999999999998636,1228.1571428571428,1206.3600000000001
2018-10-22,1224.6,1230.5,1232.6,1222.8,187230.0,-0.33,1228.7,-4.100000000000136,1227.7285714285715,1207.2733333333333
2018-10-23,1236.8,1225.1,1243.0,1224.5,288380.0,1.0,1224.6,12.200000000000045,1229.8428571428572,1208.5166666666667
2018-10-24,1231.1,1233.8,1238.0,1228.3,211480.0,-0.46,1236.8,-5.7000000000000455,1229.957142857143,1209.28
2018-10-25,1232.4,1236.6,1242.0,1230.5,259680.0,0.11,1231.1,1.300000000000182,1230.1571428571428,1210.1766666666667
2018-10-26,1235.8,1234.7,1246.0,1232.5,315690.0,0.28,1232.4,3.3999999999998636,1231.357142857143,1211.4166666666667
2018-10-29,1227.6,1236.4,1237.6,1226.1,234290.0,-0.66,1235.8,-8.200000000000045,1231.0,1212.2233333333336
2018-10-30,1228.3,1228.3,1228.3,1228.3,224640.0,0.06,1227.6,0.7000000000000455,1230.9428571428568,1213.1433333333332
2018-10-31,1218.0,1219.8,1221.8,1218.3,0.0,-0.84,1228.3,-10.299999999999955,1230.0,1213.54
2018-11-01,1241.5,1219.0,1228.4,1219.0,60.0,1.93,1218.0,23.5,1230.6714285714286,1214.6266666666666
2018-11-02,1237.0,1240.7,1240.7,1240.7,820.0,-0.36,1241.5,-4.5,1231.5142857142855,1215.9066666666665
2018-11-05,1236.2,1233.8,1237.6,1233.8,700.0,-0.06,1237.0,-0.7999999999999545,1232.0571428571427,1217.0566666666668
2018-11-06,1230.5,1235.7,1241.1,1230.6,980.0,-0.46,1236.2,-5.7000000000000455,1231.3,1217.9900000000002
2018-11-07,1233.1,1233.1,1241.7,1231.1,1080.0,0.21,1230.5,2.599999999999909,1232.0857142857144,1219.1966666666667
2018-11-08,1229.3,1231.3,1231.3,1226.3,1000.0,-0.31,1233.1,-3.7999999999999545,1232.2285714285715,1220.5933333333332
2018-11-09,1212.6,1227.2,1227.3,1211.5,310.0,-1.36,1229.3,-16.700000000000045,1231.457142857143,1221.14
2018-11-12,1207.3,1214.0,1214.5,1204.8,160.0,-0.44,1212.6,-5.2999999999999545,1226.5714285714287,1221.6599999999999
2018-11-13,1205.1,1205.2,1209.0,1201.7,470.0,-0.18,1207.3,-2.2000000000000455,1222.0142857142857,1221.5966666666666
2018-11-14,1213.8,1206.7,1217.5,1202.5,180.0,0.72,1205.1,8.700000000000045,1218.814285714286,1221.9599999999998
2018-11-15,1218.6,1215.4,1219.7,1212.7,290.0,0.4,1213.8,4.7999999999999545,1217.1142857142856,1222.5266666666664
2018-11-16,1226.4,1217.3,1229.1,1217.3,870.0,0.64,1218.6,7.800000000000182,1216.1571428571426,1223.22
2018-11-19,1228.6,1225.7,1229.3,1222.7,260.0,0.18,1226.4,2.199999999999818,1216.0571428571427,1224.5533333333333
2018-11-20,1224.4,1225.3,1232.3,1224.3,530.0,-0.34,1228.6,-4.199999999999818,1217.7428571428572,1225.65
2018-11-21,1231.2,1225.7,1232.9,1223.6,220.0,0.56,1224.4,6.7999999999999545,1221.1571428571428,1226.9099999999999
2018-11-22,1223.2,1227.8,1229.2,1220.3,240350.0,-0.65,1231.2,-8.0,1223.7428571428572,1226.7633333333333
2018-11-23,1226.6,1231.3,1232.6,1224.2,780.0,0.28,1223.2,3.3999999999998636,1225.5714285714287,1226.9166666666667
2018-11-26,1226.1,1226.6,1231.0,1225.6,280.0,-0.04,1226.6,-0.5,1226.642857142857,1226.7766666666664
2018-11-27,1217.1,1226.9,1228.8,1215.9,770.0,-0.73,1226.1,-9.0,1225.314285714286,1226.313333333333
2018-11-28,1227.2,1217.7,1230.2,1214.5,1370.0,0.83,1217.1,10.100000000000136,1225.1142857142856,1226.3066666666668
2018-11-29,1230.4,1227.1,1234.9,1226.7,246430.0,0.26,1227.2,3.2000000000000455,1225.9714285714285,1226.3166666666666
2018-11-30,1226.0,1229.9,1231.1,1221.8,170450.0,-0.36,1230.4,-4.400000000000091,1225.2285714285715,1226.2266666666667
2018-12-03,1239.6,1227.8,1240.4,1226.6,247720.0,1.11,1226.0,13.599999999999909,1227.5714285714287,1226.7266666666667
2018-12-04,1246.6,1236.3,1247.5,1235.8,221140.0,0.56,1239.6,7.0,1230.4285714285713,1227.0533333333333
2018-12-05,1242.6,1244.6,1244.8,1238.7,110210.0,-0.32,1246.6,-4.0,1232.7857142857142,1227.4366666666667
2018-12-06,1243.6,1243.0,1249.9,1240.0,248860.0,0.08,1242.6,1.0,1236.5714285714287,1227.81
2018-12-07,1252.6,1243.1,1255.8,1242.6,225560.0,0.72,1243.6,9.0,1240.2,1228.3700000000001
2018-12-10,1249.4,1255.6,1256.6,1246.9,199740.0,-0.26,1252.6,-3.199999999999818,1242.9142857142856,1229.0966666666666
2018-12-11,1247.2,1249.8,1255.1,1245.8,186390.0,-0.18,1249.4,-2.2000000000000455,1245.9428571428568,1229.7266666666667
2018-12-12,1250.0,1248.3,1252.6,1247.1,157070.0,0.22,1247.2,2.7999999999999545,1247.4285714285713,1230.7933333333335
2018-12-13,1247.4,1250.7,1251.7,1244.4,158850.0,-0.21,1250.0,-2.599999999999909,1247.542857142857,1230.9900000000002
2018-12-14,1241.4,1246.2,1247.3,1236.5,194650.0,-0.48,1247.4,-6.0,1247.3714285714286,1231.1366666666665
2018-12-17,1251.8,1242.8,1252.2,1239.4,166880.0,0.84,1241.4,10.399999999999864,1248.542857142857,1231.6566666666665
2018-12-18,1253.6,1249.7,1254.5,1249.0,171590.0,0.14,1251.8,1.7999999999999545,1248.6857142857145,1232.4266666666665
2018-12-19,1256.4,1253.5,1262.2,1245.3,275310.0,0.22,1253.6,2.800000000000182,1249.685714285714,1233.2033333333334
2018-12-20,1267.9,1247.0,1270.3,1246.2,318240.0,0.92,1256.4,11.5,1252.642857142857,1234.4900000000002
2018-12-21,1258.1,1263.5,1266.2,1257.1,212780.0,-0.77,1267.9,-9.800000000000182,1253.8,1236.0066666666667
2018-12-24,1271.8,1260.7,1273.9,1260.0,137240.0,1.09,1258.1,13.700000000000045,1257.2857142857142,1238.1566666666668
2018-12-26,1273.0,1273.5,1282.3,1267.4,208540.0,0.09,1271.8,1.2000000000000455,1261.8,1240.4200000000003
2018-12-27,1281.1,1270.1,1281.6,1269.1,213500.0,0.64,1273.0,8.099999999999909,1265.9857142857143,1242.6633333333334
2018-12-28,1286.1,1286.1,1286.1,1286.1,162730.0,0.39,1281.1,5.0,1270.6285714285714,1244.9133333333334
2018-12-31,1284.5,1284.0,1288.6,1284.0,20.0,-0.12,1286.1,-1.599999999999909,1274.642857142857,1246.85
2019-01-02,1287.3,1288.1,1293.7,1284.3,130.0,0.22,1284.5,2.7999999999999545,1277.4142857142856,1248.8066666666668
2019-01-03,1298.4,1293.5,1298.1,1289.7,560.0,0.86,1287.3,11.100000000000136,1283.1714285714284,1251.2733333333333
2019-01-04,1289.2,1301.0,1301.9,1282.3,290.0,-0.71,1298.4,-9.200000000000045,1285.6571428571428,1253.2066666666667
2019-01-07,1293.3,1290.2,1299.8,1287.6,260.0,0.32,1289.2,4.099999999999909,1288.5571428571427,1255.5433333333333
2019-01-08,1289.3,1290.4,1291.0,1286.5,70.0,-0.31,1293.3,-4.0,1289.7285714285715,1257.6333333333334
2019-01-09,1295.4,1289.1,1297.9,1284.6,140.0,0.47,1289.3,6.100000000000136,1291.0571428571427,1259.9433333333334
2019-01-10,1290.8,1297.3,1300.9,1290.7,200.0,-0.36,1295.4,-4.600000000000136,1291.9571428571428,1262.4
2019-01-11,1292.9,1291.0,1298.5,1290.8,250.0,0.16,1290.8,2.1000000000001364,1292.757142857143,1264.59
2019-01-14,1294.7,1296.4,1299.4,1291.1,300.0,0.14,1292.9,1.7999999999999545,1292.2285714285715,1266.7333333333333
2019-01-15,1291.4,1294.3,1298.0,1290.0,340.0,-0.25,1294.7,-3.2999999999999545,1292.542857142857,1268.9133333333332
2019-01-16,1296.6,1291.9,1297.7,1290.7,370.0,0.4,1291.4,5.199999999999818,1293.0142857142857,1270.8133333333333
2019-01-17,1295.2,1295.8,1297.1,1291.8,230.0,-0.11,1296.6,-1.3999999999998636,1293.857142857143,1272.4333333333334
2019-01-18,1284.8,1294.8,1294.8,1282.5,1340.0,-0.8,1295.2,-10.400000000000091,1292.3428571428572,1273.8400000000001
2019-01-21,1283.4,1282.4,1285.0,1276.0,318850.0,-0.11,1284.8,-1.3999999999998636,1291.2857142857142,1275.1666666666667
2019-01-22,1285.8,1284.5,1287.2,1279.0,1270.0,0.19,1283.4,2.3999999999998636,1290.2714285714285,1276.2733333333333
2019-01-23,1286.8,1286.5,1288.3,1280.4,560.0,0.08,1285.8,1.0,1289.142857142857,1277.5200000000002
2019-01-24,1282.3,1285.3,1286.5,1278.7,670.0,-0.35,1286.8,-4.5,1287.8428571428572,1278.6899999999998
2019-01-25,1300.7,1282.4,1305.3,1281.7,1940.0,1.43,1282.3,18.40000000000009,1288.4285714285713,1280.38
2019-01-28,1305.9,1302.2,1306.2,1299.5,1410.0,0.4,1300.7,5.2000000000000455,1289.957142857143,1282.3299999999997
2019-01-29,1312.1,1305.0,1313.8,1304.8,2360.0,0.47,1305.9,6.199999999999818,1293.857142857143,1284.686666666667
2019-01-30,1315.5,1317.0,1328.6,1313.5,272110.0,0.26,1312.1,3.400000000000091,1298.4428571428573,1286.8100000000002
2019-01-31,1325.2,1325.4,1331.1,1322.2,224750.0,0.74,1315.5,9.700000000000045,1304.0714285714287,1289.1966666666667
2019-02-01,1322.1,1326.0,1328.2,1320.6,200000.0,-0.23,1325.2,-3.1000000000001364,1309.1142857142859,1291.3866666666665
2019-02-04,1319.3,1322.6,1323.6,1312.7,159560.0,-0.21,1322.1,-2.7999999999999545,1314.3999999999999,1293.1
2019-02-05,1319.2,1316.8,1321.0,1314.8,129010.0,-0.01,1319.3,-0.09999999999990905,1317.042857142857,1295.1366666666665
2019-02-06,1314.4,1319.4,1319.9,1309.6,137250.0,-0.36,1319.2,-4.7999999999999545,1318.2571428571428,1296.5566666666666
2019-02-07,1314.2,1310.9,1315.8,1306.4,166760.0,-0.02,1314.4,-0.20000000000004547,1318.5571428571427,1297.9299999999998
2019-02-08,1318.5,1314.3,1319.5,1311.5,135690.0,0.33,1314.2,4.2999999999999545,1318.9857142857143,1299.1766666666665
2019-02-11,1311.9,1318.1,1318.7,1307.1,150610.0,-0.5,1318.5,-6.599999999999909,1317.0857142857144,1300.0366666666666
2019-02-12,1314.0,1311.6,1318.3,1310.0,146450.0,0.16,1311.9,2.099999999999909,1315.9285714285713,1301.02
2019-02-13,1315.1,1314.3,1321.7,1308.1,213960.0,0.08,1314.0,1.099999999999909,1315.3285714285714,1301.9466666666665
2019-02-14,1313.9,1309.6,1317.4,1304.7,228460.0,-0.09,1315.1,-1.199999999999818,1314.5714285714287,1302.4633333333334
2019-02-15,1322.1,1315.5,1325.8,1314.3,200280.0,0.62,1313.9,8.199999999999818,1315.6714285714286,1303.56
2019-02-18,1344.8,1327.9,1345.0,1324.4,348640.0,1.72,1322.1,22.700000000000045,1320.042857142857,1305.2766666666669
2019-02-19,1344.8,1325.0,1345.0,1323.8,348640.0,0.0,1344.8,0.0,1323.8,1307.1266666666668
2019-02-20,1347.9,1343.9,1349.8,1339.8,246720.0,0.23,1344.8,3.1000000000001364,1328.9428571428573,1308.8766666666666
2019-02-21,1327.8,1341.7,1344.3,1323.3,285810.0,-1.49,1347.9,-20.100000000000136,1330.9142857142856,1310.1100000000001
2019-02-22,1332.8,1325.8,1335.6,1323.8,241800.0,0.38,1327.8,5.0,1333.4428571428573,1311.44
2019-02-25,1329.5,1331.9,1334.9,1327.3,181780.0,-0.25,1332.8,-3.2999999999999545,1335.6714285714286,1312.6
2019-02-26,1328.5,1329.9,1332.4,1325.5,185560.0,-0.08,1329.5,-1.0,1336.5857142857144,1313.8366666666668
2019-02-27,1325.0,1325.0,1325.0,1325.0,198040.0,-0.26,1328.5,-3.5,1333.7571428571428,1314.7833333333333
2019-02-28,1319.4,1327.8,1328.0,1318.1,70.0,-0.42,1325.0,-5.599999999999909,1330.1285714285716,1315.59
2019-03-01,1302.5,1311.1,1314.6,1297.0,60.0,-1.28,1319.4,-16.90000000000009,1323.642857142857,1316.1799999999998
2019-03-04,1290.5,1297.6,1301.0,1287.0,240.0,-0.92,1302.5,-12.0,1318.314285714286,1316.4166666666667
2019-03-05,1287.8,1290.2,1292.8,1286.0,80.0,-0.21,1290.5,-2.7000000000000455,1311.8857142857144,1316.4833333333333
2019-03-06,1290.8,1292.7,1294.6,1288.3,40.0,0.23,1287.8,3.0,1306.357142857143,1316.6166666666666
2019-03-07,1289.4,1290.9,1292.5,1286.8,120.0,-0.11,1290.8,-1.3999999999998636,1300.7714285714287,1316.8533333333332
2019-03-08,1302.7,1294.3,1303.1,1293.8,160.0,1.03,1289.4,13.299999999999955,1297.5857142857144,1316.9199999999998
2019-03-11,1294.3,1300.9,1301.9,1294.1,120.0,-0.64,1302.7,-8.400000000000091,1294.0,1316.5333333333333
2019-03-12,1301.2,1295.9,1304.9,1295.6,170.0,0.53,1294.3,6.900000000000091,1293.814285714286,1316.1699999999998
2019-03-13,1312.5,1304.0,1314.5,1304.0,210.0,0.87,1301.2,11.299999999999955,1296.957142857143,1316.07
2019-03-14,1298.5,1310.0,1310.0,1295.9,1040.0,-1.07,1312.5,-14.0,1298.4857142857143,1315.18
2019-03-15,1305.8,1298.1,1308.3,1297.8,590.0,0.56,1298.5,7.2999999999999545,1300.6285714285716,1314.6366666666665
2019-03-18,1304.6,1303.0,1309.0,1301.7,230.0,-0.09,1305.8,-1.2000000000000455,1302.8,1314.1466666666668
2019-03-19,1309.6,1308.2,1313.1,1307.2,580.0,0.38,1304.6,5.0,1303.7857142857142,1313.8266666666668
2019-03-20,1304.7,1309.0,1319.6,1301.5,2470.0,-0.37,1309.6,-4.899999999999864,1305.2714285714285,1313.5033333333333
2019-03-21,1310.6,1316.0,1322.4,1306.6,1400.0,0.45,1304.7,5.899999999999864,1306.6142857142856,1313.3833333333334
2019-03-22,1315.4,1312.3,1317.6,1310.0,500.0,0.37,1310.6,4.800000000000182,1307.0285714285715,1313.28
2019-03-25,1325.4,1316.2,1326.5,1314.0,1010.0,0.76,1315.4,10.0,1310.8714285714286,1313.73
2019-03-26,1318.3,1325.2,1325.2,1315.5,1530.0,-0.54,1325.4,-7.100000000000136,1312.6571428571428,1313.8733333333334
2019-03-27,1313.9,1318.7,1322.0,1310.9,2010.0,-0.33,1318.3,-4.399999999999864,1313.9857142857143,1313.8333333333333
2019-03-28,1295.3,1315.0,1317.6,1293.3,426820.0,-1.42,1313.9,-18.600000000000136,1311.9428571428573,1313.2133333333334
2019-03-29,1298.5,1295.0,1304.6,1291.3,270180.0,0.25,1295.3,3.2000000000000455,1311.0571428571427,1312.4266666666667
2019-04-01,1294.2,1297.2,1301.7,1291.0,236660.0,-0.33,1298.5,-4.2999999999999545,1308.7142857142858,1310.74
2019-04-02,1295.4,1292.2,1297.1,1289.5,196400.0,0.09,1294.2,1.2000000000000455,1305.857142857143,1309.0933333333332
2019-04-03,1295.3,1296.9,1299.0,1292.7,190370.0,-0.01,1295.4,-0.10000000000013642,1301.5571428571427,1307.3400000000001
2019-04-04,1294.3,1294.4,1298.7,1284.9,262540.0,-0.08,1295.3,-1.0,1298.1285714285716,1306.2233333333331
2019-04-05,1295.6,1296.5,1297.8,1288.3,231450.0,0.1,1294.3,1.2999999999999545,1295.5142857142857,1304.9833333333333
2019-04-08,1301.9,1295.8,1307.9,1295.5,207570.0,0.49,1295.6,6.300000000000182,1296.457142857143,1304.063333333333
2019-04-09,1308.3,1301.6,1310.4,1300.6,200340.0,0.49,1301.9,6.399999999999864,1297.857142857143,1303.3899999999999
2019-04-10,1313.9,1308.2,1314.7,1304.7,218880.0,0.43,1308.3,5.600000000000136,1300.6714285714286,1303.02
2019-04-11,1293.3,1312.4,1313.1,1292.9,324740.0,-1.57,1313.9,-20.600000000000136,1300.3714285714286,1302.15
2019-04-12,1295.2,1295.8,1299.1,1293.2,192490.0,0.15,1293.3,1.900000000000091,1300.357142857143,1301.9066666666668
2019-04-15,1291.3,1294.0,1295.2,1285.3,232990.0,-0.3,1295.2,-3.900000000000091,1299.9285714285713,1301.9333333333334
2019-04-16,1277.2,1290.8,1291.7,1275.5,326510.0,-1.09,1291.3,-14.099999999999909,1297.3,1301.5800000000002
2019-04-17,1276.8,1279.5,1282.1,1275.2,223360.0,-0.03,1277.2,-0.40000000000009095,1293.7142857142858,1301.1133333333332
2019-04-18,1276.0,1276.2,1279.7,1273.0,229630.0,-0.06,1276.8,-0.7999999999999545,1289.1000000000001,1300.6666666666667
2019-04-22,1277.6,1278.0,1281.9,1275.7,136440.0,0.13,1276.0,1.599999999999909,1283.9142857142856,1299.8300000000002
2019-04-23,1273.2,1277.0,1278.5,1267.9,280340.0,-0.34,1277.6,-4.399999999999864,1281.042857142857,1299.1266666666668
2019-04-24,1279.4,1274.4,1280.7,1270.5,246050.0,0.49,1273.2,6.2000000000000455,1278.7857142857142,1298.4
2019-04-25,1279.7,1277.9,1284.8,1275.2,237150.0,0.02,1279.4,0.2999999999999545,1277.1285714285714,1297.3066666666666
2019-04-26,1288.8,1279.1,1290.9,1276.0,278890.0,0.71,1279.7,9.099999999999909,1278.7857142857142,1296.9833333333333
2019-04-29,1284.5,1284.5,1284.5,1284.5,208960.0,-0.33,1288.8,-4.2999999999999545,1279.8857142857144,1296.2733333333335
2019-04-30,1288.6,1288.6,1288.6,1288.6,239440.0,0.32,1284.5,4.099999999999909,1281.685714285714,1295.74
2019-05-01,1287.2,1285.0,1290.4,1281.0,20.0,-0.11,1288.6,-1.3999999999998636,1283.0571428571427,1294.993333333333
2019-05-02,1275.0,1278.0,1278.5,1272.7,60.0,-0.95,1287.2,-12.200000000000045,1283.314285714286,1294.0033333333333
2019-05-03,1284.3,1276.1,1286.6,1273.5,30.0,0.73,1275.0,9.299999999999955,1284.0142857142857,1293.1266666666668
2019-05-06,1286.9,1286.1,1289.9,1282.3,30.0,0.2,1284.3,2.6000000000001364,1285.042857142857,1292.1766666666667
2019-05-07,1288.6,1286.8,1289.6,1283.9,30.0,0.13,1286.9,1.699999999999818,1285.0142857142857,1290.95
2019-05-08,1284.4,1291.1,1295.0,1284.0,40.0,-0.33,1288.6,-4.199999999999818,1285.0,1289.82
2019-05-09,1288.2,1287.1,1291.6,1285.2,30.0,0.3,1284.4,3.7999999999999545,1284.9428571428573,1288.9633333333334
2019-05-10,1290.2,1288.2,1292.3,1287.8,40.0,0.16,1288.2,2.0,1285.3714285714286,1288.7933333333335
2019-05-13,1304.7,1291.1,1304.8,1285.3,90.0,1.12,1290.2,14.5,1289.6142857142856,1289.0
2019-05-14,1299.0,1303.4,1303.4,1298.2,90.0,-0.44,1304.7,-5.7000000000000455,1291.7142857142858,1289.16
2019-05-15,1300.5,1300.1,1304.0,1298.6,50.0,0.12,1299.0,1.5,1293.6571428571428,1289.3300000000002
2019-05-16,1289.4,1300.1,1300.8,1287.8,470.0,-0.85,1300.5,-11.099999999999909,1293.7714285714285,1289.1333333333334
2019-05-17,1278.9,1290.1,1292.0,1278.0,380.0,-0.81,1289.4,-10.5,1292.9857142857145,1288.6200000000001
2019-05-20,1280.3,1281.6,1282.0,1276.9,200.0,0.11,1278.9,1.3999999999998636,1291.857142857143,1288.11
2019-05-21,1276.2,1281.2,1281.2,1272.0,320.0,-0.32,1280.3,-4.099999999999909,1289.857142857143,1287.2533333333336
2019-05-22,1277.1,1276.1,1279.5,1275.5,320.0,0.07,1276.2,0.8999999999998636,1285.9142857142856,1286.2133333333334
2019-05-23,1288.4,1276.8,1289.8,1275.5,510.0,0.88,1277.1,11.300000000000182,1284.3999999999999,1285.3633333333335
2019-05-24,1286.4,1285.9,1287.5,1283.3,410.0,-0.16,1288.4,-2.0,1282.3857142857144,1285.1333333333334
2019-05-27,1277.1,1283.5,1286.9,1275.1,362160.0,-0.72,1286.4,-9.300000000000182,1280.6285714285716,1284.53
2019-05-28,1280.1,1287.2,1289.6,1278.5,780.0,0.23,1277.1,3.0,1280.8,1284.1566666666668
2019-05-29,1283.7,1281.8,1287.8,1281.4,1640.0,0.28,1280.1,3.6000000000001364,1281.2857142857142,1284.3733333333332
2019-05-30,1292.4,1285.1,1293.9,1279.2,284020.0,0.68,1283.7,8.700000000000045,1283.6000000000001,1284.8933333333334
2019-05-31,1311.1,1293.2,1311.9,1292.5,341180.0,1.45,1292.4,18.699999999999818,1288.4571428571428,1286.0633333333333
2019-06-03,1327.9,1312.5,1333.0,1310.9,363400.0,1.28,1311.1,16.800000000000182,1294.1000000000001,1287.74
2019-06-04,1328.7,1329.7,1334.1,1324.7,319960.0,0.06,1327.9,0.7999999999999545,1300.142857142857,1289.59
2019-06-05,1333.6,1330.2,1348.9,1329.3,413470.0,0.37,1328.7,4.899999999999864,1308.2142857142858,1291.3966666666668
2019-06-06,1342.7,1336.1,1344.2,1331.3,263090.0,0.68,1333.6,9.100000000000136,1317.1571428571428,1293.4966666666667
2019-06-07,1346.1,1339.7,1352.7,1334.3,331290.0,0.25,1342.7,3.3999999999998636,1326.0714285714287,1295.4066666666665
2019-06-10,1329.3,1341.2,1341.7,1329.0,228030.0,-1.25,1346.1,-16.799999999999955,1331.3428571428572,1296.9
2019-06-11,1331.2,1331.8,1333.8,1323.6,215150.0,0.14,1329.3,1.900000000000091,1334.2142857142858,1298.32
2019-06-12,1336.8,1330.6,1342.3,1329.8,234460.0,0.42,1331.2,5.599999999999909,1335.4857142857143,1299.9733333333336
2019-06-13,1343.7,1337.8,1347.0,1335.9,204830.0,0.52,1336.8,6.900000000000091,1337.6285714285714,1302.2633333333333
2019-06-14,1344.5,1346.5,1362.2,1341.4,358450.0,0.06,1343.7,0.7999999999999545,1339.185714285714,1304.27
2019-06-17,1342.9,1345.5,1347.1,1336.6,238710.0,-0.12,1344.5,-1.599999999999909,1339.2142857142858,1306.1366666666665
2019-06-18,1350.7,1343.9,1358.5,1342.1,376270.0,0.58,1342.9,7.7999999999999545,1339.8714285714286,1308.2066666666665
2019-06-19,1348.8,1350.4,1366.6,1344.8,332610.0,-0.14,1350.7,-1.900000000000091,1342.6571428571428,1310.3533333333332
2019-06-20,1396.9,1364.5,1397.7,1361.3,542900.0,3.57,1348.8,48.100000000000136,1352.042857142857,1313.9766666666667
2019-06-21,1400.1,1391.2,1415.4,1386.1,518890.0,0.23,1396.9,3.199999999999818,1361.0857142857144,1317.6399999999999
